t_s,T_air_C,C_env
1.940000000000000000e+03,4.205566666666663878e+01,3.417666666666666769e-02
1.945000000000000000e+03,4.208158333333329892e+01,3.421333333333333171e-02
1.950000000000000000e+03,4.210749999999995907e+01,3.425000000000000266e-02
1.955000000000000000e+03,4.213341666666667606e+01,3.428666666666666668e-02
1.960000000000000000e+03,4.215933333333333621e+01,3.432333333333333070e-02
1.965000000000000000e+03,4.218524999999999636e+01,3.436000000000000165e-02
1.970000000000000000e+03,4.221116666666665651e+01,3.439666666666666567e-02
1.975000000000000000e+03,4.223708333333331666e+01,3.443333333333333662e-02
1.980000000000000000e+03,4.226299999999997681e+01,3.447000000000000064e-02
1.985000000000000000e+03,4.229016666666666424e+01,3.449416666666666603e-02
1.990000000000000000e+03,4.231733333333329483e+01,3.451833333333333143e-02
1.995000000000000000e+03,4.234449999999998226e+01,3.454250000000000376e-02
2.000000000000000000e+03,4.237166666666666970e+01,3.456666666666666915e-02
2.005000000000000000e+03,4.239883333333330029e+01,3.459083333333333454e-02
2.010000000000000000e+03,4.242599999999998772e+01,3.461499999999999994e-02
2.015000000000000000e+03,4.245316666666667516e+01,3.463916666666666533e-02
2.020000000000000000e+03,4.248033333333330575e+01,3.466333333333333072e-02
2.025000000000000000e+03,4.250749999999999318e+01,3.468749999999999611e-02
2.030000000000000000e+03,4.253466666666668061e+01,3.471166666666666845e-02
2.035000000000000000e+03,4.256183333333331120e+01,3.473583333333333384e-02
2.040000000000000000e+03,4.258899999999999864e+01,3.475999999999999923e-02
2.045000000000000000e+03,4.260199999999997544e+01,3.479083333333333333e-02
2.050000000000000000e+03,4.261500000000000909e+01,3.482166666666666743e-02
2.055000000000000000e+03,4.262799999999998590e+01,3.485250000000000153e-02
2.060000000000000000e+03,4.264100000000001955e+01,3.488333333333333564e-02
2.065000000000000000e+03,4.265399999999999636e+01,3.491416666666666974e-02
2.070000000000000000e+03,4.266700000000003001e+01,3.494500000000000384e-02
2.075000000000000000e+03,4.268000000000000682e+01,3.497583333333333100e-02
2.080000000000000000e+03,4.269299999999998363e+01,3.500666666666666510e-02
2.085000000000000000e+03,4.270600000000001728e+01,3.503749999999999920e-02
2.090000000000000000e+03,4.271899999999999409e+01,3.506833333333333330e-02
2.095000000000000000e+03,4.273200000000002774e+01,3.509916666666666740e-02
2.100000000000000000e+03,4.274500000000000455e+01,3.513000000000000150e-02
2.105000000000000000e+03,4.276499999999998636e+01,3.516750000000000431e-02
2.110000000000000000e+03,4.278500000000002501e+01,3.520500000000000018e-02
2.115000000000000000e+03,4.280500000000000682e+01,3.524250000000000299e-02
2.120000000000000000e+03,4.282499999999998863e+01,3.527999999999999886e-02
2.125000000000000000e+03,4.284500000000002728e+01,3.531750000000000167e-02
2.130000000000000000e+03,4.286500000000000909e+01,3.535499999999999754e-02
2.135000000000000000e+03,4.288499999999999091e+01,3.539250000000000035e-02
2.140000000000000000e+03,4.290500000000002956e+01,3.543000000000000316e-02
2.145000000000000000e+03,4.292500000000001137e+01,3.546749999999999903e-02
2.150000000000000000e+03,4.294499999999999318e+01,3.550500000000000184e-02
2.155000000000000000e+03,4.296500000000003183e+01,3.554249999999999771e-02
2.160000000000000000e+03,4.298500000000001364e+01,3.558000000000000052e-02
2.165000000000000000e+03,4.301900000000000546e+01,3.562250000000000139e-02
2.170000000000000000e+03,4.305299999999999727e+01,3.566500000000000226e-02
2.175000000000000000e+03,4.308699999999998909e+01,3.570750000000000313e-02
2.180000000000000000e+03,4.312100000000003774e+01,3.574999999999999706e-02
2.185000000000000000e+03,4.315500000000002956e+01,3.579249999999999793e-02
2.190000000000000000e+03,4.318900000000002137e+01,3.583499999999999880e-02
2.195000000000000000e+03,4.322300000000001319e+01,3.587749999999999967e-02
2.200000000000000000e+03,4.325700000000000500e+01,3.592000000000000054e-02
2.205000000000000000e+03,4.329100000000005366e+01,3.596249999999999447e-02
2.210000000000000000e+03,4.332500000000004547e+01,3.600499999999999534e-02
2.215000000000000000e+03,4.335900000000003729e+01,3.604749999999999621e-02
2.220000000000000000e+03,4.339300000000002910e+01,3.608999999999999708e-02
2.225000000000000000e+03,4.340475000000003547e+01,3.612083333333333118e-02
2.230000000000000000e+03,4.341650000000004184e+01,3.615166666666666528e-02
2.235000000000000000e+03,4.342825000000004820e+01,3.618249999999999938e-02
2.240000000000000000e+03,4.343999999999999773e+01,3.621333333333333349e-02
2.245000000000000000e+03,4.345175000000000409e+01,3.624416666666666759e-02
2.250000000000000000e+03,4.346350000000001046e+01,3.627500000000000169e-02
2.255000000000000000e+03,4.347525000000001683e+01,3.630583333333332885e-02
2.260000000000000000e+03,4.348700000000002319e+01,3.633666666666666295e-02
2.265000000000000000e+03,4.349874999999997272e+01,3.636749999999999705e-02
2.270000000000000000e+03,4.351049999999997908e+01,3.639833333333333115e-02
2.275000000000000000e+03,4.352224999999998545e+01,3.642916666666666525e-02
2.280000000000000000e+03,4.353399999999999181e+01,3.645999999999999935e-02
2.285000000000000000e+03,4.357033333333333758e+01,3.646583333333333621e-02
2.290000000000000000e+03,4.360666666666668334e+01,3.647166666666666612e-02
2.295000000000000000e+03,4.364300000000002910e+01,3.647749999999999604e-02
2.300000000000000000e+03,4.367933333333331802e+01,3.648333333333333289e-02
2.305000000000000000e+03,4.371566666666666379e+01,3.648916666666666975e-02
2.310000000000000000e+03,4.375200000000000955e+01,3.649499999999999966e-02
2.315000000000000000e+03,4.378833333333335531e+01,3.650083333333332958e-02
2.320000000000000000e+03,4.382466666666670108e+01,3.650666666666666643e-02
2.325000000000000000e+03,4.386099999999999000e+01,3.651250000000000329e-02
2.330000000000000000e+03,4.389733333333333576e+01,3.651833333333333320e-02
2.335000000000000000e+03,4.393366666666668152e+01,3.652416666666666312e-02
2.340000000000000000e+03,4.397000000000002728e+01,3.652999999999999997e-02
2.345000000000000000e+03,4.398099999999999454e+01,3.656416666666666843e-02
2.350000000000000000e+03,4.399200000000001864e+01,3.659833333333332994e-02
2.355000000000000000e+03,4.400300000000004275e+01,3.663249999999999840e-02
2.360000000000000000e+03,4.401400000000001000e+01,3.666666666666666685e-02
2.365000000000000000e+03,4.402499999999997726e+01,3.670083333333333531e-02
2.370000000000000000e+03,4.403600000000000136e+01,3.673500000000000376e-02
2.375000000000000000e+03,4.404700000000002547e+01,3.676916666666666528e-02
2.380000000000000000e+03,4.405799999999999272e+01,3.680333333333333373e-02
2.385000000000000000e+03,4.406899999999995998e+01,3.683750000000000219e-02
2.390000000000000000e+03,4.407999999999998408e+01,3.687166666666666370e-02
2.395000000000000000e+03,4.409099999999995134e+01,3.690583333333333216e-02
2.400000000000000000e+03,4.410199999999997544e+01,3.694000000000000061e-02
2.405000000000000000e+03,4.413541666666662877e+01,3.697083333333333471e-02
2.410000000000000000e+03,4.416883333333328210e+01,3.700166666666666881e-02
2.415000000000000000e+03,4.420224999999999227e+01,3.703250000000000292e-02
2.420000000000000000e+03,4.423566666666664560e+01,3.706333333333333702e-02
2.425000000000000000e+03,4.426908333333329892e+01,3.709416666666667112e-02
2.430000000000000000e+03,4.430250000000000909e+01,3.712500000000000522e-02
2.435000000000000000e+03,4.433591666666666242e+01,3.715583333333333238e-02
2.440000000000000000e+03,4.436933333333331575e+01,3.718666666666666648e-02
2.445000000000000000e+03,4.440274999999996908e+01,3.721750000000000058e-02
2.450000000000000000e+03,4.443616666666662240e+01,3.724833333333333468e-02
2.455000000000000000e+03,4.446958333333333258e+01,3.727916666666666878e-02
2.460000000000000000e+03,4.450299999999998590e+01,3.731000000000000288e-02
2.465000000000000000e+03,4.451633333333330711e+01,3.733916666666666634e-02
2.470000000000000000e+03,4.452966666666668516e+01,3.736833333333333673e-02
2.475000000000000000e+03,4.454300000000000637e+01,3.739750000000000019e-02
2.480000000000000000e+03,4.455633333333332757e+01,3.742666666666667058e-02
2.485000000000000000e+03,4.456966666666664878e+01,3.745583333333333403e-02
2.490000000000000000e+03,4.458299999999996999e+01,3.748500000000000443e-02
2.495000000000000000e+03,4.459633333333334804e+01,3.751416666666666788e-02
2.500000000000000000e+03,4.460966666666666924e+01,3.754333333333333134e-02
2.505000000000000000e+03,4.462299999999999045e+01,3.757250000000000173e-02
2.510000000000000000e+03,4.463633333333336850e+01,3.760166666666666518e-02
2.515000000000000000e+03,4.464966666666668971e+01,3.763083333333333558e-02
2.520000000000000000e+03,4.466300000000001091e+01,3.765999999999999903e-02
2.525000000000000000e+03,4.466616666666669744e+01,3.769833333333333369e-02
2.530000000000000000e+03,4.466933333333332712e+01,3.773666666666666836e-02
2.535000000000000000e+03,4.467250000000001364e+01,3.777500000000000302e-02
2.540000000000000000e+03,4.467566666666670017e+01,3.781333333333333074e-02
2.545000000000000000e+03,4.467883333333332985e+01,3.785166666666666541e-02
2.550000000000000000e+03,4.468200000000001637e+01,3.789000000000000007e-02
2.555000000000000000e+03,4.468516666666670289e+01,3.792833333333333473e-02
2.560000000000000000e+03,4.468833333333333258e+01,3.796666666666666939e-02
2.565000000000000000e+03,4.469150000000001910e+01,3.800499999999999712e-02
2.570000000000000000e+03,4.469466666666670562e+01,3.804333333333333178e-02
2.575000000000000000e+03,4.469783333333333530e+01,3.808166666666666644e-02
2.580000000000000000e+03,4.470100000000002183e+01,3.812000000000000111e-02
2.585000000000000000e+03,4.473741666666666106e+01,3.814333333333333464e-02
2.590000000000000000e+03,4.477383333333335713e+01,3.816666666666666818e-02
2.595000000000000000e+03,4.481024999999999636e+01,3.819000000000000172e-02
2.600000000000000000e+03,4.484666666666669244e+01,3.821333333333333526e-02
2.605000000000000000e+03,4.488308333333333167e+01,3.823666666666666880e-02
2.610000000000000000e+03,4.491949999999997090e+01,3.826000000000000234e-02
2.615000000000000000e+03,4.495591666666666697e+01,3.828333333333332894e-02
2.620000000000000000e+03,4.499233333333330620e+01,3.830666666666666248e-02
2.625000000000000000e+03,4.502875000000000227e+01,3.832999999999999602e-02
2.630000000000000000e+03,4.506516666666664150e+01,3.835333333333332956e-02
2.635000000000000000e+03,4.510158333333333758e+01,3.837666666666666310e-02
2.640000000000000000e+03,4.513799999999997681e+01,3.839999999999999664e-02
2.645000000000000000e+03,4.515341666666665787e+01,3.841499999999999776e-02
2.650000000000000000e+03,4.516883333333328210e+01,3.842999999999999888e-02
2.655000000000000000e+03,4.518424999999996317e+01,3.844500000000000001e-02
2.660000000000000000e+03,4.519966666666664423e+01,3.846000000000000113e-02
2.665000000000000000e+03,4.521508333333332530e+01,3.847500000000000225e-02
2.670000000000000000e+03,4.523050000000000637e+01,3.848999999999999644e-02
2.675000000000000000e+03,4.524591666666663059e+01,3.850499999999999756e-02
2.680000000000000000e+03,4.526133333333331166e+01,3.851999999999999869e-02
2.685000000000000000e+03,4.527674999999999272e+01,3.853499999999999981e-02
2.690000000000000000e+03,4.529216666666661695e+01,3.855000000000000093e-02
2.695000000000000000e+03,4.530758333333329801e+01,3.856500000000000206e-02
2.700000000000000000e+03,4.532299999999997908e+01,3.858000000000000318e-02
2.705000000000000000e+03,4.532308333333332939e+01,3.861750000000000599e-02
2.710000000000000000e+03,4.532316666666667970e+01,3.865500000000000186e-02
2.715000000000000000e+03,4.532324999999997317e+01,3.869250000000000467e-02
2.720000000000000000e+03,4.532333333333332348e+01,3.873000000000000054e-02
2.725000000000000000e+03,4.532341666666667379e+01,3.876750000000000335e-02
2.730000000000000000e+03,4.532349999999996726e+01,3.880500000000000616e-02
2.735000000000000000e+03,4.532358333333331757e+01,3.884250000000000203e-02
2.740000000000000000e+03,4.532366666666666788e+01,3.888000000000000483e-02
2.745000000000000000e+03,4.532375000000001819e+01,3.891750000000000070e-02
2.750000000000000000e+03,4.532383333333336850e+01,3.895500000000000351e-02
2.755000000000000000e+03,4.532391666666666197e+01,3.899249999999999938e-02
2.760000000000000000e+03,4.532400000000001228e+01,3.903000000000000219e-02
2.765000000000000000e+03,4.533550000000002456e+01,3.906083333333333629e-02
2.770000000000000000e+03,4.534699999999997999e+01,3.909166666666667039e-02
2.775000000000000000e+03,4.535849999999999227e+01,3.912250000000000449e-02
2.780000000000000000e+03,4.537000000000000455e+01,3.915333333333333166e-02
2.785000000000000000e+03,4.538150000000001683e+01,3.918416666666666576e-02
2.790000000000000000e+03,4.539300000000002910e+01,3.921499999999999986e-02
2.795000000000000000e+03,4.540449999999998454e+01,3.924583333333333396e-02
2.800000000000000000e+03,4.541599999999999682e+01,3.927666666666666806e-02
2.805000000000000000e+03,4.542750000000000909e+01,3.930749999999999522e-02
2.810000000000000000e+03,4.543899999999996453e+01,3.933833333333332932e-02
2.815000000000000000e+03,4.545049999999997681e+01,3.936916666666666342e-02
2.820000000000000000e+03,4.546199999999998909e+01,3.939999999999999752e-02
2.825000000000000000e+03,4.549166666666667425e+01,3.941166666666666429e-02
2.830000000000000000e+03,4.552133333333330256e+01,3.942333333333333106e-02
2.835000000000000000e+03,4.555099999999998772e+01,3.943499999999999783e-02
2.840000000000000000e+03,4.558066666666667288e+01,3.944666666666666460e-02
2.845000000000000000e+03,4.561033333333330120e+01,3.945833333333333137e-02
2.850000000000000000e+03,4.563999999999998636e+01,3.946999999999999814e-02
2.855000000000000000e+03,4.566966666666667152e+01,3.948166666666666491e-02
2.860000000000000000e+03,4.569933333333329983e+01,3.949333333333333168e-02
2.865000000000000000e+03,4.572899999999998499e+01,3.950499999999999845e-02
2.870000000000000000e+03,4.575866666666667015e+01,3.951666666666666522e-02
2.875000000000000000e+03,4.578833333333329847e+01,3.952833333333333199e-02
2.880000000000000000e+03,4.581799999999998363e+01,3.953999999999999876e-02
2.885000000000000000e+03,4.581141666666667334e+01,3.958916666666666834e-02
2.890000000000000000e+03,4.580483333333330620e+01,3.963833333333333098e-02
2.895000000000000000e+03,4.579824999999999591e+01,3.968750000000000056e-02
2.900000000000000000e+03,4.579166666666662877e+01,3.973666666666666319e-02
2.905000000000000000e+03,4.578508333333331848e+01,3.978583333333333277e-02
2.910000000000000000e+03,4.577850000000000819e+01,3.983499999999999541e-02
2.915000000000000000e+03,4.577191666666664105e+01,3.988416666666666499e-02
2.920000000000000000e+03,4.576533333333333076e+01,3.993333333333333457e-02
2.925000000000000000e+03,4.575874999999996362e+01,3.998249999999999721e-02
2.930000000000000000e+03,4.575216666666665333e+01,4.003166666666666679e-02
2.935000000000000000e+03,4.574558333333328619e+01,4.008083333333332943e-02
2.940000000000000000e+03,4.573899999999997590e+01,4.012999999999999901e-02
2.945000000000000000e+03,4.575491666666664514e+01,4.012833333333333530e-02
2.950000000000000000e+03,4.577083333333331439e+01,4.012666666666666465e-02
2.955000000000000000e+03,4.578674999999998363e+01,4.012500000000000094e-02
2.960000000000000000e+03,4.580266666666665287e+01,4.012333333333333030e-02
2.965000000000000000e+03,4.581858333333332212e+01,4.012166666666666659e-02
2.970000000000000000e+03,4.583449999999999136e+01,4.012000000000000288e-02
2.975000000000000000e+03,4.585041666666666060e+01,4.011833333333333224e-02
2.980000000000000000e+03,4.586633333333332985e+01,4.011666666666666853e-02
2.985000000000000000e+03,4.588224999999999909e+01,4.011499999999999788e-02
2.990000000000000000e+03,4.589816666666666833e+01,4.011333333333333417e-02
2.995000000000000000e+03,4.591408333333333758e+01,4.011166666666666353e-02
